id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
1260;Venezuela;;10886.0;10400.0;11700.0;13400.0;8100.0;5200.0;2500.0;2581.0;;;;refineries;nickel
1261;Zimbabwe;;11300.0;9200.0;4000.0;3700.0;1800.0;2800.0;4600.0;;;;;refineries;nickel
1262;Austria;Other platinum group metals;;;;;100.0;400.0;200.0;400.0;300.0;200.0;200.0;e;platinum
1263;Austria;Palladium;;;;;1400.0;1900.0;1200.0;1700.0;1600.0;1700.0;1500.0;e;platinum
1264;Austria;Platinum;;;;;1900.0;1500.0;1300.0;1100.0;1300.0;900.0;1500.0;e;platinum
1265;Austria;Platinum&platinum metals;;38485000.0;;;;;;;;;;e;platinum
1266;Austria;Waste&scrap;;295000.0;;;;;;;;;;e;platinum
1267;Belgium;Other platinum group metals;;;;;3224.0;2728.0;2888.0;2514.0;2064.0;2801.0;22412.0;e;platinum
1268;Belgium;Palladium;;;;;18689.0;13690.0;11897.0;12751.0;14221.0;15238.0;18120.0;e;platinum
1269;Belgium;Platinum;;;;;1200.0;800.0;260.0;384.0;290.0;564.0;2486.0;e;platinum
1270;Belgium;Platinum&platinum metals;8400.0;10700.0;7500.0;8900.0;;;;;;;;e;platinum
1271;Belgium;Waste&scrap;649800.0;315200.0;497000.0;218400.0;;;;;;;;e;platinum
1272;Bulgaria;Other platinum group metals;;;;;1.0;;;;;;;e;platinum
1273;Bulgaria;Palladium;;;;;10.0;3.0;7.0;1.0;1.0;3.0;0.0;e;platinum
1274;Bulgaria;Platinum;;;;;10.0;4.0;500.0;2.0;6.0;12.0;3.0;e;platinum
1275;Bulgaria;Platinum&platinum metals;;;1.0;15.0;;;;;;;;e;platinum
1276;Bulgaria;Waste&scrap;1400.0;44000.0;16000.0;23000.0;;;;;;;;e;platinum
1277;Croatia;Other platinum group metals;;;;;2.0;4.0;2.0;9.0;;1.0;0.0;e;platinum
1278;Croatia;Palladium;;;;;3.0;48.0;20.0;26.0;2.0;4.0;0.0;e;platinum
1279;Croatia;Platinum;;;;;13.0;100.0;39.0;43.0;12.0;13.0;4.0;e;platinum
1280;Croatia;Waste&scrap;27018.0;27959.0;53996.0;24958.0;;;;;;;;e;platinum
1281;Czech Republic;Other platinum group metals;;;;;0.0;0.0;0.0;138.0;25.0;108.0;21.0;e;platinum
1282;Czech Republic;Palladium;;;;;500.0;600.0;600.0;422.0;790.0;820.0;344.0;e;platinum
1283;Czech Republic;Platinum;;;;;2300.0;2900.0;130100.0;2751.0;2860.0;2530.0;1235.0;e;platinum
1284;Czech Republic;Platinum&platinum metals;3400.0;5200.0;6800.0;2900.0;;;;;;;;e;platinum
1285;Czech Republic;Waste&scrap;700.0;0.0;0.0;15300.0;;;;;;;;e;platinum
1286;Denmark;Other platinum group metals;;;;;6.0;5.0;34.0;1.0;0.0;3.0;1.0;e;platinum
1287;Denmark;Palladium;;;;;200.0;300.0;27.0;79.0;29.0;79.0;37.0;e;platinum
1288;Denmark;Platinum;;;;;14.0;300.0;300.0;173.0;264.0;290.0;58.0;e;platinum
1289;Denmark;Platinum&platinum metals;1.0;7000.0;200.0;100.0;;;;;;;;e;platinum
1290;Estonia;Palladium;;;;;3.0;200.0;200.0;0.0;0.0;2.0;1.0;e;platinum
1291;Estonia;Platinum;;;;;500.0;300.0;0.0;336.0;224.0;43.0;0.0;e;platinum
1292;Estonia;Platinum&platinum metals;;7.0;;0.0;;;;;;;;e;platinum
1293;Estonia;Waste&scrap;;800.0;7700.0;9100.0;;;;;;;;e;platinum
1294;Finland;Other platinum group metals;;;;;30.0;0.0;;;;;;e;platinum
1295;Finland;Palladium;;;;;1239.0;1543.0;1911.0;4970.0;3567.0;9522.0;13136.0;e;platinum
1296;Finland;Platinum;;;;;2658.0;6932.0;133.0;95.0;218.0;426.0;1.0;e;platinum
1297;Finland;Platinum&platinum metals;30.0;34126.0;6238.0;6684.0;;;;;;;;e;platinum
1298;Finland;Waste&scrap;218.0;267.0;723.0;75.0;;;;;;;;e;platinum
1299;France;Other platinum group metals;;;;;247.0;249.0;246.0;1006.0;100.0;96.0;309.0;e;platinum
1300;France;Palladium;;;;;10507.0;3032.0;5268.0;8362.0;6788.0;1854.0;8473.0;e;platinum
1301;France;Platinum;2033.0;1140.0;1884.0;2566.0;4139.0;4662.0;16425.0;18909.0;2848.0;38228.0;3364.0;e;platinum
1302;France;Platinum metals;2120.0;1396.0;914.0;1255.0;;;;;;;;e;platinum
1303;France;Waste&scrap;282400.0;609699.0;179798.0;270355.0;;;;;;;;e;platinum
1304;Germany;Other platinum group metals;;;;;21018.0;23890.0;23716.0;18984.0;16887.0;18731.0;18595.0;e;platinum
1305;Germany;Other platinum metals;24700.0;65029.0;33299.0;28158.0;;;;;;;;e;platinum
1306;Germany;Palladium;28600.0;43329.0;35462.0;43952.0;43524.0;44596.0;36703.0;27806.0;26426.0;30683.0;42300.0;e;platinum
1307;Germany;Platinum;27700.0;36204.0;24597.0;24994.0;23627.0;25030.0;25819.0;21929.0;21540.0;25388.0;33924.0;e;platinum
1308;Germany;Waste&scrap;3238800.0;3352271.0;5997852.0;6960588.0;;;;;;;;e;platinum
1309;Greece;Other platinum group metals;;;;;7.0;;;100.0;0.0;0.0;0.0;e;platinum
1310;Greece;Palladium;;;;;;;;;;0.0;1.0;e;platinum
1311;Greece;Platinum;;;;;876.0;37.0;1478.0;60.0;42.0;122.0;3.0;e;platinum
1312;Greece;Platinum&platinum metals;200.0;589.0;345.0;106.0;;;;;;;;e;platinum
1313;Greece;Waste&scrap;3400.0;;0.0;;;;;;;;;e;platinum
1314;Hungary;Other platinum group metals;;;;;4.0;6.0;7.0;4.0;13.0;6.0;0.0;e;platinum
1315;Hungary;Palladium;;;;;26.0;66.0;47.0;35.0;43.0;18.0;9.0;e;platinum
1316;Hungary;Platinum;;;;;113.0;46.0;9500.0;10906.0;3832.0;1789.0;14963.0;e;platinum
1317;Hungary;Platinum&platinum metals;;;211.0;158.0;;;;;;;;e;platinum
1318;Hungary;Waste&scrap;;;92300.0;91200.0;;;;;;;;e;platinum
1319;Ireland;Other platinum group metals;;;;;0.0;69.0;43.0;47.0;136.0;23.0;39.0;e;platinum
1320;Ireland;Palladium;;;;;13.0;87.0;425.0;1123.0;711.0;342.0;470.0;e;platinum
1321;Ireland;Platinum;;;;;59.0;393.0;516.0;831.0;586.0;1345.0;369.0;e;platinum
1322;Ireland;Platinum&platinum metals;;221.0;213.0;295.0;;;;;;;;e;platinum
1323;Ireland;Waste&scrap;16854.0;8544.0;5440.0;1763.0;;;;;;;;e;platinum
1324;Italy;Other platinum group metals;;;;;4533.0;4922.0;7946.0;3922.0;4542.0;6949.0;14625.0;e;platinum
1325;Italy;Palladium;;;;;11726.0;18417.0;28374.0;23881.0;21655.0;26631.0;28111.0;e;platinum
1326;Italy;Platinum;13350.0;10043.0;10408.0;9982.0;10071.0;9791.0;12296.0;13338.0;25434.0;27713.0;26443.0;e;platinum
1327;Italy;Platinum metals;8295.0;8898.0;12684.0;14436.0;;;;;;;;e;platinum
1328;Italy;Waste&scrap;257.0;311.0;634.0;37750.0;;;;;;;;e;platinum
1329;Latvia;Palladium;;;;;;;;;;41.0;0.0;e;platinum
1330;Latvia;Platinum;;;;;53.0;0.0;64.0;19.0;30.0;19.0;10.0;e;platinum
1331;Lithuania;Palladium;;;;;;;;1.0;16.0;0.0;0.0;e;platinum
1332;Lithuania;Platinum;;;;;;;;0.0;10.0;10.0;0.0;e;platinum
1333;Lithuania;Waste&scrap;62710.0;101900.0;193600.0;126800.0;;;;;;;;e;platinum
1334;Luxembourg;Palladium;;;;;37.0;36.0;64.0;3269.0;7067.0;12214.0;113.0;e;platinum
1335;Luxembourg;Platinum;;;;;432.0;441.0;17.0;621.0;2368.0;9501.0;2079.0;e;platinum
1336;Luxembourg;Platinum&platinum metals;5800.0;149.0;243.0;197.0;;;;;;;;e;platinum
1337;Luxembourg;Waste&scrap;;24700.0;5600.0;16000.0;;;;;;;;e;platinum
1338;Malta;Platinum&platinum metals;;;;;;;;4.0;0.0;0.0;0.0;e;platinum
1339;Netherlands;Other platinum group metals;;;;;6.0;717.0;0.0;5.0;39.0;2.0;35.0;e;platinum
1340;Netherlands;Palladium;;;;;702.0;1173.0;275.0;972.0;328.0;315.0;312.0;e;platinum
1341;Netherlands;Platinum;;;14634000.0;;5363.0;3318.0;795.0;6835.0;7565.0;5195.0;1000.0;e;platinum
1342;Netherlands;Platinum metals;;;7953000.0;;;;;;;;;e;platinum
1343;Netherlands;Waste&scrap;352175.0;163160.0;1877.0;220.0;;;;;;;;e;platinum
1344;North Macedonia;Platinum;;;;;;;;0.0;1236.0;0.0;0.0;e;platinum
1345;Norway;Other platinum group metals;;;;;153.0;188.0;201.0;185.0;246.0;205.0;171.0;e;platinum
1346;Norway;Palladium;;;;;10311.0;7228.0;6386.0;6792.0;6582.0;5756.0;5866.0;e;platinum
1347;Norway;Platinum;;;;;3243.0;2672.0;2675.0;2804.0;4214.0;2423.0;2248.0;e;platinum
1348;Norway;Platinum&platinum metals;15393.0;12341.0;9714.0;11951.0;;;;;;;;e;platinum
1349;Norway;Waste&scrap;5119.0;35829.0;157937.0;36399.0;;;;;;;;e;platinum
1350;Poland;Other platinum group metals;;;;;100.0;31.0;31.0;24.0;14.0;37.0;39.0;e;platinum
1351;Poland;Palladium;;;;;113.0;213.0;147.0;217.0;331.0;413.0;393.0;e;platinum
1352;Poland;Platinum;;;;;300.0;900.0;900.0;602.0;668.0;732.0;469.0;e;platinum
1353;Poland;Platinum&platinum metals;7275.0;47400.0;1100.0;2400.0;;;;;;;;e;platinum
1354;Poland;Waste&scrap;7399.0;1600.0;300.0;3400.0;;;;;;;;e;platinum
1355;Portugal;Other platinum group metals;;;;;0.0;0.0;;175.0;312.0;0.0;1.0;e;platinum
1356;Portugal;Palladium;;;;;21.0;100.0;38.0;21.0;235.0;480.0;527.0;e;platinum
1357;Portugal;Platinum;;;;;25.0;19.0;121.0;111.0;407.0;16.0;5.0;e;platinum
1358;Portugal;Platinum&platinum metals;;;;;;;;;;;;e;platinum
1359;Portugal;Waste&scrap;;0.0;;15100.0;;;;;;;;e;platinum
1360;Romania;Palladium;;;;;;;;;;0.0;;e;platinum
1361;Serbia;Other platinum group metals;;;;;;;1.0;0.0;1.0;0.0;0.0;e;platinum
1362;Serbia;Palladium;;;;;22.0;22.0;51.0;19.0;47.0;51.0;53.0;e;platinum
1363;Serbia;Platinum;;;;;5.0;5.0;5.0;5.0;5.0;5.0;7.0;e;platinum
1364;Slovakia;Other platinum group metals;;;;;25.0;22.0;41.0;16.0;2.0;31.0;4.0;e;platinum
1365;Slovakia;Palladium;;;;;3.0;400.0;500.0;202.0;143.0;71.0;2.0;e;platinum
1366;Slovakia;Platinum;;;;;29400.0;1400.0;1600.0;178806.0;1806.0;34140.0;23034.0;e;platinum
1367;Slovakia;Platinum&platinum metals;45800.0;1700.0;5800.0;84100.0;;;;;;;;e;platinum
1368;Slovakia;Waste&scrap;;423.0;111.0;764.0;;;;;;;;e;platinum
1369;Slovenia;Palladium;;;;;1.0;100.0;9.0;6.0;1.0;0.0;5.0;e;platinum
1370;Slovenia;Platinum;;;;;38.0;70.0;12.0;28.0;22.0;2.0;0.0;e;platinum
1371;Slovenia;Platinum&platinum metals;110.0;430.0;;;;;;;;;;e;platinum
1372;Spain;Other platinum group metals;;;;;60.0;23577.0;15205.0;18481.0;64728.0;7770.0;7.0;e;platinum
1373;Spain;Palladium;;;;;556.0;140674.0;98347.0;110974.0;67816.0;75375.0;375.0;e;platinum
1374;Spain;Platinum;;;;;21273.0;303466.0;208957.0;255984.0;343219.0;126935.0;44164.0;e;platinum
1375;Spain;Platinum&platinum metals;3104.0;1672.0;2347.0;1255.0;;;;;;;;e;platinum
1376;Spain;Waste&scrap;88069.0;225411.0;291877.0;163420.0;;;;;;;;e;platinum
1377;Sweden;Other platinum group metals;;;;;0.0;1.0;1.0;100.0;381.0;57.0;158.0;e;platinum
1378;Sweden;Palladium;;;;;31.0;68.0;1.0;9.0;58.0;124.0;22.0;e;platinum
1379;Sweden;Platinum;;;;;100.0;25.0;100.0;400.0;450.0;87.0;42.0;e;platinum
1380;Sweden;Platinum&platinum metals;;177000.0;;;;;;;;;;e;platinum
1381;Sweden;Waste&scrap;575300.0;40400.0;69000.0;43600.0;;;;;;;;e;platinum
1382;Switzerland;Other platinum group metals;;;;;896.0;1101.0;1305.0;1107.0;922.0;955.0;1883.0;e;platinum
1383;Switzerland;Other platinum metals;717.0;192.0;464.0;494.0;;;;;;;;e;platinum
1384;Switzerland;Palladium;86503.0;57571.0;70662.0;60859.0;56950.0;50029.0;42138.0;13019.0;13365.0;22671.0;16761.0;e;platinum
1385;Switzerland;Platinum;69404.0;61433.0;72006.0;63853.0;64331.0;53309.0;30715.0;17274.0;21577.0;17590.0;19860.0;e;platinum
1386;Switzerland;Waste&scrap;616867.0;362419.0;314061.0;289174.0;;;;;;;;e;platinum
1387;Turkey;Other platinum group metals;;;;;4.0;0.0;11.0;3.0;22.0;444.0;0.0;e;platinum
1388;Turkey;Palladium;;;;;10.0;1.0;5.0;3.0;190.0;34.0;1.0;e;platinum
1389;Turkey;Platinum;;;;;575.0;344.0;679.0;273.0;430.0;345.0;407.0;e;platinum
1390;Turkey;Platinum&platinum metals;18.0;3142.0;5124.0;2765.0;;;;;;;;e;platinum
1391;Turkey;Waste&scrap;330.0;9967.0;4491.0;5332.0;;;;;;;;e;platinum
1392;United Kingdom;Other platinum metals;22548.0;20044.0;23021.0;17319.0;18945.0;17843.0;20158.0;55027.0;60309.0;22683.0;51227.0;e;platinum
1393;United Kingdom;Palladium;47142.0;53091.0;42864.0;50917.0;55864.0;55322.0;60671.0;83787.0;90585.0;88727.0;83157.0;e;platinum
1394;United Kingdom;Platinum;40630.0;43177.0;24464.0;37836.0;55114.0;42712.0;74068.0;77849.0;119725.0;91286.0;95072.0;e;platinum
1395;United Kingdom;Waste&scrap;4278682.0;4273222.0;527862.0;287198.0;;;3815056.0;2607329.0;2811362.0;2265122.0;3149053.0;e;platinum
1396;Austria;Other platinum group metals;;;;;522.0;1193.0;976.0;4659.0;973.0;1103.0;1191.0;i;platinum
1397;Austria;Palladium;;;;;638.0;988.0;996.0;6557.0;5187.0;2165.0;1484.0;i;platinum
1398;Austria;Platinum;;;;;1035.0;1450.0;1111.0;1114.0;3105.0;2765.0;1800.0;i;platinum
1399;Austria;Platinum&platinum metals;700.0;1600.0;1400.0;4100.0;;;;;;;;i;platinum
1400;Austria;Waste&scrap;100.0;0.0;100.0;21400.0;;;;;;;;i;platinum
1401;Belgium;Other platinum group metals;;;;;243.0;2623.0;2200.0;1000.0;1200.0;7300.0;7975.0;i;platinum
1402;Belgium;Palladium;;;;;483.0;6491.0;367.0;761.0;268.0;503.0;47252.0;i;platinum
1403;Belgium;Platinum;;;;;2329.0;1304.0;839.0;1738.0;11200.0;43844.0;126220.0;i;platinum
1404;Belgium;Platinum&platinum metals;300.0;1200.0;5189.0;3763.0;;;;;;;;i;platinum
1405;Bulgaria;Other platinum group metals;;;;;35.0;8.0;0.0;15.0;19.0;0.0;0.0;i;platinum
1406;Bulgaria;Palladium;;;;;0.0;0.0;3.0;15.0;18.0;7.0;4.0;i;platinum
1407;Bulgaria;Platinum;;;;;3665.0;4.0;371.0;39.0;68.0;67.0;126.0;i;platinum
1408;Bulgaria;Platinum&platinum metals;613.0;;;;;;;;;;;i;platinum
1409;Croatia;Other platinum group metals;;;;;3.0;7.0;41.0;1.0;0.0;0.0;0.0;i;platinum
1410;Croatia;Palladium;;;;;6.0;58.0;100.0;2424.0;8.0;3.0;20.0;i;platinum
1411;Croatia;Platinum;;;;;16.0;146.0;52.0;165.0;1.0;0.0;21.0;i;platinum
1412;Cyprus;Other platinum group metals;;;;;0.0;0.0;0.0;0.0;3.0;3.0;5.0;i;platinum
1413;Cyprus;Palladium;;;;;22.0;20.0;9.0;11.0;12.0;5.0;6.0;i;platinum
1414;Cyprus;Platinum;;;;;5.0;4.0;1.0;1.0;9.0;3.0;3.0;i;platinum
1415;Cyprus;Platinum&platinum metals;400.0;;900.0;400.0;;;;;;;;i;platinum
1416;Czech Republic;Other platinum group metals;;;;;42.0;41.0;151.0;214.0;194.0;340.0;92.0;i;platinum
1417;Czech Republic;Palladium;;;;;100.0;300.0;500.0;413.0;603.0;1010.0;150.0;i;platinum
1418;Czech Republic;Platinum;42358.0;81500.0;25000.0;2100.0;13100.0;1200.0;1400.0;7135.0;805.0;2565.0;1069.0;i;platinum
1419;Czech Republic;Platinum metals;47932.0;600.0;17700.0;100.0;;;;;;;;i;platinum
1420;Czech Republic;Waste&scrap;4414.0;772.0;7835.0;54300.0;;;;;;;;i;platinum
1421;Denmark;Other platinum group metals;;;;;44.0;26.0;28.0;24.0;95.0;376.0;6604.0;i;platinum
1422;Denmark;Palladium;;;;;0.0;1200.0;0.0;544.0;320.0;2790.0;3899.0;i;platinum
1423;Denmark;Platinum;;;;;500.0;400.0;200.0;473.0;203.0;1797.0;3450.0;i;platinum
1424;Denmark;Platinum&platinum metals;6448.0;4699.0;2300.0;1367.0;;;;;;;;i;platinum
1425;Estonia;Platinum;;;;;0.0;1.0;6.0;343.0;192.0;43.0;0.0;i;platinum
1426;Estonia;Platinum&platinum metals;;;;;;;;;;;;i;platinum
1427;Finland;Other platinum group metals;;;;;4.0;2.0;2.0;1.0;2.0;4.0;9.0;i;platinum
1428;Finland;Palladium;;;;;159.0;30.0;150.0;478.0;244.0;99.0;58.0;i;platinum
1429;Finland;Platinum;;;;;47.0;59.0;94.0;36.0;29.0;15.0;13.0;i;platinum
1430;Finland;Platinum&platinum metals;;284.0;385.0;356.0;;;;;;;;i;platinum
1431;France;Other platinum group metals;;;;;3369.0;1314.0;950.0;2272.0;1593.0;5747.0;7023.0;i;platinum
1432;France;Other platinum metals;;171.0;300.0;270.0;;;;;;;;i;platinum
1433;France;Palladium;;5177.0;2706.0;25607.0;7919.0;10272.0;10355.0;7662.0;4002.0;8524.0;18788.0;i;platinum
1434;France;Platinum;8471.0;3633.0;4516.0;4010.0;4606.0;43645.0;6628.0;13192.0;24180.0;49917.0;11012.0;i;platinum
1435;France;Platinum metals;4404.0;;;;;;;;;;;i;platinum
1436;France;Waste&scrap;241200.0;359138.0;143885.0;296178.0;;;;;;;;i;platinum
1437;Germany;Other platinum group metals;;;;;18444.0;15626.0;15963.0;11234.0;11483.0;12438.0;12181.0;i;platinum
1438;Germany;Other platinum metals;6400.0;12120.0;19655.0;21319.0;;;;;;;;i;platinum
1439;Germany;Palladium;55100.0;47092.0;53479.0;50926.0;47449.0;41511.0;43339.0;41465.0;45645.0;74878.0;91745.0;i;platinum
1440;Germany;Platinum;47100.0;42452.0;40983.0;38019.0;32874.0;33128.0;38066.0;53212.0;55470.0;57638.0;50035.0;i;platinum
1441;Germany;Waste&scrap;10983600.0;6224314.0;8069744.0;7290427.0;;;;;;;;i;platinum
1442;Greece;Other platinum group metals;;;;;500.0;400.0;53.0;2.0;0.0;1.0;2.0;i;platinum
1443;Greece;Palladium;;;;;13.0;75.0;27.0;52.0;11.0;70.0;350.0;i;platinum
1444;Greece;Platinum;;;;;400.0;23.0;103.0;30.0;75.0;73.0;46.0;i;platinum
1445;Greece;Platinum&platinum metals;300.0;100.0;500.0;1400.0;;;;;;;;i;platinum
1446;Hungary;Other platinum group metals;;;;;2.0;0.0;1.0;48.0;13.0;6.0;0.0;i;platinum
1447;Hungary;Palladium;;;;;4.0;0.0;11.0;1.0;2.0;17.0;0.0;i;platinum
1448;Hungary;Platinum;;;;;107.0;38.0;17.0;6.0;151.0;9.0;74.0;i;platinum
1449;Hungary;Platinum&platinum metals;453.0;26.0;1300.0;84.0;113.0;;;;;;;i;platinum
1450;Iceland;Other platinum group metals;;;;;0.0;38.0;52.0;1.0;0.0;4.0;31.0;i;platinum
1451;Iceland;Palladium;;;;;131.0;126.0;97.0;58.0;406.0;79.0;59.0;i;platinum
1452;Iceland;Platinum;;;;;19.0;2.0;1.0;11.0;3.0;13.0;18.0;i;platinum
1453;Iceland;Platinum&platinum metals;162.0;158.0;;;;;;;;;;i;platinum
1454;Ireland;Other platinum group metals;;;;;126.0;600.0;311.0;471.0;486.0;544.0;272.0;i;platinum
1455;Ireland;Palladium;;;;;1217.0;5263.0;41232.0;6170.0;29742.0;11820.0;5732.0;i;platinum
1456;Ireland;Platinum;;;;;1339.0;4833.0;6314.0;6990.0;6986.0;5240.0;4957.0;i;platinum
1457;Ireland;Platinum&platinum metals;2185.0;121381.0;9470.0;7826.0;;;;;;;;i;platinum
1458;Italy;Other platinum group metals;;;;;1244.0;782.0;3203.0;2224.0;2230.0;3486.0;5381.0;i;platinum
1459;Italy;Other platinum metals;2426.0;1909.0;1694.0;1084.0;;;;;;;;i;platinum
1460;Italy;Palladium;20593.0;13047.0;10019.0;9171.0;7855.0;6411.0;11765.0;17478.0;24843.0;22748.0;24115.0;i;platinum
1461;Italy;Platinum;16570.0;13627.0;12545.0;10630.0;7417.0;8436.0;15766.0;12857.0;25064.0;32371.0;27763.0;i;platinum
1462;Italy;Waste&scrap;7646.0;8178.0;16918.0;1468.0;;;;;;;;i;platinum
1463;Latvia;Other platinum group metals;;;;;0.0;106.0;4.0;22.0;0.0;0.0;2.0;i;platinum
1464;Latvia;Palladium;;;;;0.0;0.0;1.0;10.0;0.0;48.0;0.0;i;platinum
1465;Latvia;Platinum;;;;;200.0;3.0;47.0;22.0;93.0;36.0;12.0;i;platinum
1466;Latvia;Waste&scrap;2842.0;3900.0;400.0;;;;;;;;;i;platinum
1467;Lithuania;Other platinum group metals;;;;;9.0;1.0;1.0;10.0;0.0;4.0;0.0;i;platinum
1468;Lithuania;Palladium;;;;;0.0;0.0;0.0;16.0;0.0;0.0;1.0;i;platinum
1469;Lithuania;Platinum;;;;;1.0;0.0;0.0;60.0;10.0;33.0;45.0;i;platinum
1470;Lithuania;Waste&scrap;40800.0;22700.0;76400.0;64600.0;;;;;;;;i;platinum
1471;Luxembourg;Other platinum group metals;;;;;36.0;33.0;2.0;5.0;158.0;26.0;4.0;i;platinum
1472;Luxembourg;Palladium;;;;;140.0;99.0;97.0;1814.0;2965.0;4283.0;147.0;i;platinum
1473;Luxembourg;Platinum;;;;;153.0;169.0;1699.0;1105.0;2646.0;2762.0;2741.0;i;platinum
1474;Luxembourg;Platinum&platinum metals;1410.0;1702.0;1633.0;438.0;;;;;;;;i;platinum
1475;Malta;Other platinum group metals;;;;;200.0;6.0;100.0;7.0;13.0;0.0;0.0;i;platinum
1476;Malta;Palladium;;;;;0.0;2.0;0.0;4.0;5.0;1.0;0.0;i;platinum
1477;Malta;Platinum;;;;;200.0;11.0;0.0;7.0;20.0;19.0;14.0;i;platinum
1478;Montenegro;Other platinum group metals;;;;;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;i;platinum
1479;Montenegro;Platinum&platinum metals;;;;;;;;;;0.0;0.0;i;platinum
1480;Netherlands;Other platinum group metals;;;;;200.0;400.0;500.0;53.0;493.0;177.0;102.0;i;platinum
1481;Netherlands;Palladium;;;;;500.0;200.0;100.0;685.0;351.0;242.0;1606.0;i;platinum
1482;Netherlands;Platinum;;;;;1742.0;2221.0;2139.0;3290.0;602.0;405.0;1651.0;i;platinum
1483;Netherlands;Waste&scrap;40.0;111.0;260515.0;411332.0;;;;;;;;i;platinum
1484;North Macedonia;Palladium;;;;;3250.0;5050.0;6500.0;5600.0;9131.0;8850.0;11021.0;i;platinum
1485;North Macedonia;Platinum;;;;;6660.0;8393.0;14719.0;17958.0;21031.0;23014.0;23867.0;i;platinum
1486;North Macedonia;Platinum&platinum metals;0.0;0.0;2420.0;7649.0;;;;;;;;i;platinum
1487;Norway;Other platinum group metals;;;;;47.0;86.0;131.0;174.0;242.0;168.0;455.0;i;platinum
1488;Norway;Palladium;;;;;533.0;555.0;474.0;777.0;568.0;347.0;334.0;i;platinum
1489;Norway;Platinum;;;;;178.0;314.0;208.0;322.0;360.0;458.0;338.0;i;platinum
1490;Norway;Platinum&platinum metals;1072.0;1005.0;1425.0;1430.0;;;;;;;;i;platinum
1491;Norway;Waste&scrap;1093.0;930.0;1362.0;1160.0;;;;;;;;i;platinum
1492;Poland;Other platinum group metals;;;;;1100.0;0.0;83.0;44.0;282.0;342.0;535.0;i;platinum
1493;Poland;Palladium;;;;;100.0;100.0;998.0;1722.0;1439.0;1995.0;3198.0;i;platinum
1494;Poland;Platinum;;;;;600.0;200.0;276.0;380.0;1421.0;3204.0;2360.0;i;platinum
1495;Poland;Platinum&platinum metals;16900.0;31300.0;5100.0;2700.0;;;;;;;;i;platinum
1496;Poland;Waste&scrap;;36.0;19.0;1.0;;;;;;;;i;platinum
1497;Portugal;Other platinum group metals;;;;;300.0;18.0;35.0;203.0;343.0;23.0;21.0;i;platinum
1498;Portugal;Palladium;;;;;337.0;322.0;169.0;159.0;328.0;413.0;378.0;i;platinum
1499;Portugal;Platinum;;;;;152.0;35.0;103.0;104.0;435.0;29.0;13.0;i;platinum
1500;Portugal;Platinum&platinum metals;308.0;146.0;796.0;245.0;;;;;;;;i;platinum
1501;Serbia;Other platinum group metals;;;;;0.0;0.0;0.0;3.0;3.0;4.0;4.0;i;platinum
1502;Serbia;Palladium;;;;;0.0;0.0;0.0;0.0;1.0;1.0;2.0;i;platinum
1503;Serbia;Platinum;;;;;20.0;944.0;28.0;27.0;20.0;11.0;38.0;i;platinum
1504;Slovakia;Other platinum group metals;;;;;20.0;25.0;8100.0;16.0;3.0;10.0;6.0;i;platinum
1505;Slovakia;Palladium;58.0;1191.0;2702.0;4400.0;4800.0;500.0;3300.0;783.0;962.0;78.0;42.0;i;platinum
1506;Slovakia;Platinum;1573351.0;1533869.0;1625761.0;2662700.0;2340400.0;1545300.0;101800.0;101800.0;556851.0;41330.0;103139.0;i;platinum
1507;Slovenia;Other platinum group metals;;;;;2.0;22.0;;;;;;i;platinum
1508;Slovenia;Palladium;;;;;89.0;106.0;43.0;43.0;42.0;31.0;29.0;i;platinum
1509;Slovenia;Platinum;;;;;33.0;100.0;69.0;14.0;7.0;12.0;14.0;i;platinum
1510;Spain;Other platinum group metals;;;;;117.0;120.0;19242.0;287.0;1495.0;97.0;48.0;i;platinum
1511;Spain;Palladium;;;;;3050.0;3119.0;23538.0;870.0;791.0;7113.0;3876.0;i;platinum
1512;Spain;Platinum;;;;;31454.0;4451.0;2670.0;2069.0;3156.0;2749.0;5000.0;i;platinum
1513;Spain;Platinum&platinum metals;3900.0;3000.0;3500.0;3000.0;;;;;;;;i;platinum
1514;Spain;Waste&scrap;8947.0;29448.0;29183.0;17845.0;;;;;;;;i;platinum
1515;Sweden;Other platinum group metals;;;;;82.0;8.0;133.0;18.0;46.0;92.0;199.0;i;platinum
1516;Sweden;Palladium;;;;;156.0;383.0;517.0;304.0;179.0;239.0;285.0;i;platinum
1517;Sweden;Platinum;;;;;132.0;116.0;94.0;158.0;169.0;181.0;263.0;i;platinum
1518;Sweden;Waste&scrap;13800.0;80200.0;1500.0;19800.0;;;;;;;;i;platinum
1519;Switzerland;Other platinum group metals;;;;;1065.0;1488.0;1252.0;1149.0;1399.0;1735.0;2656.0;i;platinum
1520;Switzerland;Other platinum metals;1255.0;1319.0;813.0;873.0;;;;;;;;i;platinum
1521;Switzerland;Palladium;60666.0;50258.0;41454.0;43310.0;27123.0;28836.0;25681.0;23194.0;21510.0;26658.0;29879.0;i;platinum
1522;Switzerland;Platinum;67022.0;91048.0;49089.0;57415.0;39955.0;38007.0;25303.0;18632.0;20748.0;18172.0;22638.0;i;platinum
